jdk/nashorn/internal/codegen/Lower	getConstantPropertyName	(Ljdk/nashorn/internal/ir/Expression;)Ljava/lang/String;	0,
com/sun/org/apache/xpath/internal/axes/AxesWalker	cloneDeep	(Lcom/sun/org/apache/xpath/internal/axes/WalkingIterator;Ljava/util/Vector;)Lcom/sun/org/apache/xpath/internal/axes/AxesWalker;	2,
com/sun/org/apache/xml/internal/utils/URI	getScheme	()Ljava/lang/String;	0,
com/sun/tools/internal/ws/processor/generator/GeneratorBase	getJAXWSClassComment	()Ljava/util/List;	0,
sun/plugin/AppletViewer	getApplet	()Ljava/applet/Applet;	0,
com/google/common/collect/Maps	newEnumMap	(Ljava/util/Map;)Ljava/util/EnumMap;	0,
jdk/nashorn/internal/ir/IdentNode	setIsFunction	()Ljdk/nashorn/internal/ir/IdentNode;	0,
jdk/nashorn/internal/ir/FunctionNode	getEndParserState	()Ljava/lang/Object;	0,
com/sun/tools/javac/comp/Todo$FileQueue	poll	()Ljava/lang/Object;	0,
javafx/beans/property/adapter/ReadOnlyJavaBeanStringPropertyBuilder	name	(Ljava/lang/String;)Ljavafx/beans/property/adapter/ReadOnlyJavaBeanStringPropertyBuilder;	0,
com/sun/tools/javap/ClassWriter$JavaTypePrinter	visitClassSigType	(Lcom/sun/tools/classfile/Type$ClassSigType;Ljava/lang/StringBuilder;)Ljava/lang/StringBuilder;	2,
com/google/common/collect/Sets$2	iterator	()Ljava/util/Iterator;	0,
com/google/common/collect/Sets$DescendingSet	delegate	()Ljava/util/Collection;	0,
javax/swing/plaf/metal/MetalComboBoxButton	getComboBox	()Ljavax/swing/JComboBox;	0,
java/awt/image/Raster	getDataElements	(IIIILjava/lang/Object;)Ljava/lang/Object;	5,
org/jsoup/select/Elements	empty	()Lorg/jsoup/select/Elements;	0,
com/sun/tools/internal/ws/wsdl/document/soap/SOAPHeaderFault	getMessage	()Ljavax/xml/namespace/QName;	0,
javafx/scene/control/TooltipBuilder	contentDisplay	(Ljavafx/scene/control/ContentDisplay;)Ljavafx/scene/control/TooltipBuilder;	0,
com/sun/xml/internal/xsom/impl/AttributesHolder	getName	()Ljava/lang/String;	0,
sun/management/snmp/jvmmib/JVM_MANAGEMENT_MIB	getStandardObjectServer	()Lcom/sun/jmx/snmp/agent/SnmpStandardObjectServer;	0,
com/sun/tools/doclets/internal/toolkit/util/Extern	adjustEndFileSeparator	(Ljava/lang/String;)Ljava/lang/String;	1,
java/io/WinNTFileSystem	resolve	(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;	1,2,
sun/security/x509/X500Name	getRFC1779Name	()Ljava/lang/String;	0,
com/sun/org/apache/xerces/internal/dom/NodeIteratorImpl	matchNodeOrParent	(Lorg/w3c/dom/Node;)Lorg/w3c/dom/Node;	0,
javafx/scene/chart/StackedBarChartBuilder	XAxis	(Ljavafx/scene/chart/Axis;)Ljavafx/scene/chart/XYChartBuilder;	0,
com/sun/xml/internal/ws/transport/http/HttpAdapterList	get	(I)Ljava/lang/Object;	0,
javafx/scene/SceneBuilder	onDragExited	(Ljavafx/event/EventHandler;)Ljavafx/scene/SceneBuilder;	0,
javafx/scene/text/TextBuilder	textAlignment	(Ljavafx/scene/text/TextAlignment;)Ljavafx/scene/text/TextBuilder;	0,
sun/security/rsa/RSAPadding	pad	([B)[B	1,
sun/rmi/rmic/iiop/StubGenerator	getName	(Lsun/tools/java/Identifier;)Ljava/lang/String;	0,1,
com/google/common/collect/TreeRangeSet$ComplementRangesByLowerBound	subMap	(Lcom/google/common/collect/Range;)Ljava/util/NavigableMap;	0,1,
java/lang/AbstractStringBuilder	appendCodePoint	(I)Ljava/lang/AbstractStringBuilder;	0,
com/sun/org/apache/xpath/internal/objects/XStringForFSB	object	()Ljava/lang/Object;	0,
com/sun/xml/internal/ws/server/SDDocumentImpl	getImports	()Ljava/util/Set;	0,
com/google/common/collect/Sets$DescendingSet	higher	(Ljava/lang/Object;)Ljava/lang/Object;	0,1,
java/util/HashMap$TreeNode	find	(ILjava/lang/Object;Ljava/lang/Class;)Ljava/util/HashMap$TreeNode;	0,
jdk/nashorn/internal/objects/NativeUint16Array$Prototype	G$set	()Ljava/lang/Object;	0,
com/sun/jndi/toolkit/dir/ContextEnumerator	nextElement	()Ljavax/naming/Binding;	0,
sun/tools/java/MemberDefinition	check	(Lsun/tools/java/Environment;Lsun/tools/tree/Context;Lsun/tools/tree/Vset;)Lsun/tools/tree/Vset;	3,
javax/swing/text/html/StyleSheet	getRule	(Ljava/lang/String;)Ljavax/swing/text/Style;	0,1,
com/sun/xml/internal/bind/v2/runtime/reflect/Accessor$2	get	(Ljavax/xml/bind/JAXBElement;)Ljava/lang/Object;	1,
javafx/scene/input/KeyCharacterCombinationBuilder	control	(Ljavafx/scene/input/KeyCombination$ModifierValue;)Ljavafx/scene/input/KeyCharacterCombinationBuilder;	0,
sun/plugin2/message/GetAuthenticationMessage	getScheme	()Ljava/lang/String;	0,
java/text/CalendarBuilder	clear	(I)Ljava/text/CalendarBuilder;	0,
com/google/common/util/concurrent/ForwardingBlockingQueue	take	()Ljava/lang/Object;	0,
javafx/scene/control/Spinner	wrapValue	(Ljava/math/BigDecimal;Ljava/math/BigDecimal;Ljava/math/BigDecimal;)Ljava/math/BigDecimal;	0,1,2,
javax/management/NumericValueExp	apply	(Ljavax/management/ObjectName;)Ljavax/management/ValueExp;	0,
jdk/nashorn/internal/parser/AbstractParser	nextToken	()Ljdk/nashorn/internal/parser/TokenType;	0,
com/google/common/graph/NetworkBuilder	edgeOrder	(Lcom/google/common/graph/ElementOrder;)Lcom/google/common/graph/NetworkBuilder;	0,
com/google/common/collect/ImmutableSet$SetBuilderImpl	combine	(Lcom/google/common/collect/ImmutableSet$SetBuilderImpl;)Lcom/google/common/collect/ImmutableSet$SetBuilderImpl;	0,
javax/xml/crypto/dsig/dom/DOMSignContext	getParent	()Lorg/w3c/dom/Node;	0,
com/sun/tools/internal/ws/wsdl/document/soap/SOAPHeader	getMessage	()Ljavax/xml/namespace/QName;	0,
javafx/scene/control/TextField$TextFieldContent	get	()Ljava/lang/String;	0,
sun/print/PathGraphics	getBufferedImage	(Ljava/awt/Image;)Ljava/awt/image/BufferedImage;	1,
java/nio/file/attribute/FileTime	toString	()Ljava/lang/String;	0,
jdk/nashorn/internal/ir/FunctionNode	getBody	()Ljdk/nashorn/internal/ir/Block;	0,
jdk/nashorn/internal/codegen/CompilationPhase	begin	(Ljdk/nashorn/internal/codegen/Compiler;Ljdk/nashorn/internal/ir/FunctionNode;)Ljdk/nashorn/internal/ir/FunctionNode;	2,
javax/swing/text/DefaultStyledDocument	getCharacterElement	(I)Ljavax/swing/text/Element;	0,
com/oracle/xmlns/internal/webservices/jaxws_databinding/XmlServiceMode	getValue	()Ljava/lang/String;	0,
com/google/common/collect/Sets$3	iterator	()Ljava/util/Iterator;	0,
com/sun/tools/javac/util/Log$PrefixKind	key	(Ljava/lang/String;)Ljava/lang/String;	0,1,
com/sun/jmx/mbeanserver/MBeanSupport	getMBeanInfo	()Ljavax/management/MBeanInfo;	0,
com/sun/tools/internal/xjc/reader/relaxng/RELAXNGInternalizationLogic	refineTarget	(Lorg/w3c/dom/Element;)Lorg/w3c/dom/Element;	1,
com/google/common/collect/IndexedImmutableSet	iterator	()Ljava/util/Iterator;	0,
sun/awt/image/ShortBandedRaster	getShortData	(IIII[S)[S	5,
javafx/beans/binding/Bindings$108	computeValue	()Ljava/lang/String;	0,
com/sun/codemodel/internal/JCodeModel$TypeNameParser	parseSuffix	(Lcom/sun/codemodel/internal/JClass;)Lcom/sun/codemodel/internal/JClass;	1,
javax/swing/JEditorPane$PageLoader	doInBackground	()Ljava/net/URL;	0,
com/google/common/collect/Maps$SortedAsMapView	backingSet	()Ljava/util/SortedSet;	0,
java/time/temporal/WeekFields	toString	()Ljava/lang/String;	0,
com/google/common/collect/Ordering$ArbitraryOrdering	getUid	(Ljava/lang/Object;)Ljava/lang/Integer;	0,1,
com/sun/tools/internal/ws/processor/model/Model	getExtraTypes	()Ljava/util/Iterator;	0,
com/google/common/collect/RegularImmutableBiMap$Inverse	createKeySet	()Lcom/google/common/collect/ImmutableSet;	0,
com/sun/corba/se/impl/interceptors/PIHandlerImpl	getPICurrent	()Lorg/omg/PortableInterceptor/Current;	0,
org/apache/http/impl/nio/bootstrap/ServerBootstrap	addInterceptorFirst	(Lorg/apache/http/HttpRequestInterceptor;)Lorg/apache/http/impl/nio/bootstrap/ServerBootstrap;	0,
org/objectweb/asm/Handle	toString	()Ljava/lang/String;	0,
javafx/scene/SceneBuilder	onKeyTyped	(Ljavafx/event/EventHandler;)Ljavafx/scene/SceneBuilder;	0,
com/sun/org/apache/xalan/internal/xsltc/dom/FilterIterator	setStartNode	(I)Lcom/sun/org/apache/xml/internal/dtm/DTMAxisIterator;	0,
javafx/scene/Parent	access$1102	(Ljavafx/scene/Parent;Ljava/util/List;)Ljava/util/List;	1,
com/sun/corba/se/impl/corba/EnvironmentImpl	exception	()Ljava/lang/Exception;	0,
sun/awt/util/IdentityLinkedList	get	(I)Ljava/lang/Object;	0,
com/sun/corba/se/impl/orbutil/ObjectStreamClass_1_3_1	localClassDescriptor	()Lcom/sun/corba/se/impl/orbutil/ObjectStreamClass_1_3_1;	0,
com/sun/tools/internal/xjc/model/CEnumLeafInfo	fullName	()Ljava/lang/String;	0,
com/sun/org/apache/xerces/internal/impl/xs/identity/IdentityConstraint	getNamespace	()Ljava/lang/String;	0,
com/sun/prism/impl/ps/BaseShaderContext$State	access$1000	(Lcom/sun/prism/impl/ps/BaseShaderContext$State;)Lcom/sun/prism/CompositeMode;	0,
jdk/nashorn/internal/codegen/Compiler	binaryName	(Ljava/lang/String;)Ljava/lang/String;	0,
java/util/ArrayList$SubList	set	(ILjava/lang/Object;)Ljava/lang/Object;	0,
com/sun/tools/javac/parser/DocCommentParser$TagParser	getKind	()Lcom/sun/tools/javac/parser/DocCommentParser$TagParser$Kind;	0,
sun/security/rsa/RSACore	convert	([BII)[B	0,
java/awt/image/DirectColorModel	coerceData	(Ljava/awt/image/WritableRaster;Z)Ljava/awt/image/ColorModel;	0,
jdk/internal/org/objectweb/asm/ClassWriter	getCommonSuperClass	(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;	1,2,
jdk/nashorn/internal/objects/NativeRegExp	replace	(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Object;)Ljava/lang/String;	1,
com/sun/javafx/fxml/BeanAdapter	getStaticGetterMethod	(Ljava/lang/Class;Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Method;	0,1,
com/sun/xml/internal/fastinfoset/sax/SAXDocumentSerializerWithPrefixMapping	convertQName	(Ljava/lang/String;)Ljava/lang/String;	1,
java/rmi/activation/ActivationDesc	getClassName	()Ljava/lang/String;	0,
com/google/common/collect/ImmutableClassToInstanceMap$Builder	cast	(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/Object;	1,
org/apache/http/ssl/PrivateKeyDetails	toString	()Ljava/lang/String;	0,
org/apache/http/message/BasicHeaderElement	getValue	()Ljava/lang/String;	0,
sun/invoke/util/Wrapper	wrapperType	(Ljava/lang/Class;)Ljava/lang/Class;	0,1,
java/util/stream/Nodes	flattenDouble	(Ljava/util/stream/Node$OfDouble;)Ljava/util/stream/Node$OfDouble;	0,
java/net/URI	toString	()Ljava/lang/String;	0,
jdk/nashorn/internal/objects/NativeArray$Prototype	G$map	()Ljava/lang/Object;	0,
sun/security/provider/AuthPolicyFile	elements	()Ljava/util/Enumeration;	0,
com/sun/xml/internal/ws/policy/subject/WsdlBindingSubject	getName	()Ljavax/xml/namespace/QName;	0,
org/apache/log4j/varia/LevelRangeFilter	getLevelMax	()Lorg/apache/log4j/Level;	0,
com/sun/corba/se/impl/presentation/rmi/IDLNameTranslatorImpl	mangleIdentifier	(Ljava/lang/String;)Ljava/lang/String;	0,
com/sun/tools/javac/processing/JavacRoundEnvironment	getRootElements	()Ljava/util/Set;	0,
javafx/beans/binding/IntegerExpression	integerExpression	(Ljavafx/beans/value/ObservableIntegerValue;)Ljavafx/beans/binding/IntegerExpression;	0,
org/apache/log4j/Level	readResolve	()Ljava/lang/Object;	0,
sun/security/provider/JavaKeyStore$JKS	engineGetCertificate	(Ljava/lang/String;)Ljava/security/cert/Certificate;	0,
jdk/internal/org/objectweb/asm/commons/RemappingSignatureAdapter	visitSuperclass	()Ljdk/internal/org/objectweb/asm/signature/SignatureVisitor;	0,
com/sun/xml/internal/bind/v2/schemagen/MultiMap	put	(Ljava/lang/Comparable;Ljava/lang/Object;)Ljava/lang/Object;	0,1,2,
org/apache/http/ssl/SSLContextBuilder	loadTrustMaterial	(Ljava/net/URL;[C)Lorg/apache/http/ssl/SSLContextBuilder;	0,
java/time/OffsetDateTime	plusMonths	(J)Ljava/time/OffsetDateTime;	0,
com/sun/tools/internal/ws/processor/model/Parameter	getTypeName	()Ljava/lang/String;	0,
com/sun/org/apache/xerces/internal/impl/dtd/XMLDTDLoader	getLocale	()Ljava/util/Locale;	0,
sun/tools/java/Parser	parseBinaryExpression	(Lsun/tools/tree/Expression;)Lsun/tools/tree/Expression;	1,
org/jsoup/parser/Token$Tag	reset	()Lorg/jsoup/parser/Token;	0,
com/google/common/collect/FilteredKeyMultimap	get	(Ljava/lang/Object;)Ljava/util/Collection;	1,
sun/swing/plaf/synth/DefaultSynthStyle$StateInfo	addTo	(Lsun/swing/plaf/synth/DefaultSynthStyle$StateInfo;)Lsun/swing/plaf/synth/DefaultSynthStyle$StateInfo;	1,
javax/swing/plaf/nimbus/TableHeaderRendererPainter	decodeRect2	()Ljava/awt/geom/Rectangle2D;	0,
com/sun/tools/javac/processing/JavacProcessingEnvironment$ComputeAnnotationSet	visitPackage	(Ljavax/lang/model/element/PackageElement;Ljava/util/Set;)Ljava/util/Set;	2,
sun/plugin2/message/GetAuthenticationMessage	getHost	()Ljava/lang/String;	0,
javax/swing/plaf/nimbus/TableHeaderRendererPainter	decodeRect1	()Ljava/awt/geom/Rectangle2D;	0,
com/sun/org/apache/xerces/internal/dom/events/MutationEventImpl	getPrevValue	()Ljava/lang/String;	0,
java/awt/Button	paramString	()Ljava/lang/String;	0,
com/sun/org/apache/xalan/internal/xsltc/dom/MultiDOM$AxisIterator	reset	()Lcom/sun/org/apache/xml/internal/dtm/DTMAxisIterator;	0,
com/sun/javafx/css/StyleManager$Cache	access$600	(Lcom/sun/javafx/css/StyleManager$Cache;Lcom/sun/javafx/css/StyleManager$CacheContainer;Ljavafx/scene/Node;[Ljava/util/Set;Z)Lcom/sun/javafx/css/StyleMap;	1,
java/time/chrono/MinguoDate	plusDays	(J)Ljava/time/chrono/MinguoDate;	0,
com/oracle/webservices/internal/api/databinding/ExternalMetadataFeature	toString	()Ljava/lang/String;	0,
javax/swing/plaf/nimbus/TableHeaderRendererPainter	decodeRect3	()Ljava/awt/geom/Rectangle2D;	0,
javafx/scene/shape/CubicCurveBuilder	controlX1	(D)Ljavafx/scene/shape/CubicCurveBuilder;	0,
javafx/scene/shape/CubicCurveBuilder	controlX2	(D)Ljavafx/scene/shape/CubicCurveBuilder;	0,
jdk/net/SocketFlow	priority	(I)Ljdk/net/SocketFlow;	0,
com/sun/org/apache/xalan/internal/xsltc/compiler/util/CompareGenerator	storeIterator	()Lcom/sun/org/apache/bcel/internal/generic/Instruction;	0,
org/apache/http/message/HeaderGroup	toString	()Ljava/lang/String;	0,
com/google/common/collect/Sets$5$1	computeNext	()Ljava/lang/Object;	0,
jdk/nashorn/internal/objects/NativeURIError$Prototype	G$name	()Ljava/lang/Object;	0,
com/sun/tools/javac/util/List	toString	()Ljava/lang/String;	0,
com/sun/java/swing/plaf/windows/WindowsInternalFrameTitlePane	access$200	(Lcom/sun/java/swing/plaf/windows/WindowsInternalFrameTitlePane;)Ljavax/swing/JPopupMenu;	0,
com/sun/java/swing/plaf/windows/WindowsSliderUI	access$200	(Lcom/sun/java/swing/plaf/windows/WindowsSliderUI;)Ljava/awt/Rectangle;	0,
com/sun/org/apache/xml/internal/security/signature/XMLSignatureInput	getSubNode	()Lorg/w3c/dom/Node;	0,
jdk/nashorn/internal/codegen/WeighNodes	leaveNE_STRICT	(Ljdk/nashorn/internal/ir/BinaryNode;)Ljdk/nashorn/internal/ir/Node;	1,
com/sun/source/util/SimpleTreeVisitor	visitMemberSelect	(Lcom/sun/source/tree/MemberSelectTree;Ljava/lang/Object;)Ljava/lang/Object;	0,
jdk/nashorn/internal/objects/NativeString$Prototype	G$charAt	()Ljava/lang/Object;	0,
org/apache/http/impl/cookie/BasicClientCookie	getCreationDate	()Ljava/util/Date;	0,
java/util/Collections$SynchronizedNavigableMap	headMap	(Ljava/lang/Object;Z)Ljava/util/NavigableMap;	0,1,
javafx/collections/FXCollections$SynchronizedList	toString	()Ljava/lang/String;	0,
org/apache/http/impl/client/RequestWrapper	getProtocolVersion	()Lorg/apache/http/ProtocolVersion;	0,
com/sun/xml/internal/messaging/saaj/packaging/mime/internet/InternetHeaders	access$000	(Lcom/sun/xml/internal/messaging/saaj/packaging/mime/internet/InternetHeaders;)Lcom/sun/xml/internal/messaging/saaj/util/FinalArrayList;	0,
com/sun/xml/internal/ws/api/addressing/WSEndpointReference$Metadata	getWsdliLocation	()Ljava/lang/String;	0,
com/sun/javafx/geom/RectBounds	deriveWithPadding	(FFF)Lcom/sun/javafx/geom/BaseBounds;	0,
javafx/scene/media/MediaPlayerBuilder	onHalted	(Ljava/lang/Runnable;)Ljavafx/scene/media/MediaPlayerBuilder;	0,
com/google/common/collect/HashBiMap	putInverse	(Ljava/lang/Object;Ljava/lang/Object;Z)Ljava/lang/Object;	2,
com/google/common/collect/StandardTable$RowMap	get	(Ljava/lang/Object;)Ljava/util/Map;	1,
com/sun/org/apache/xerces/internal/impl/xs/traversers/XSDAbstractTraverser	checkOccurrences	(Lcom/sun/org/apache/xerces/internal/impl/xs/XSParticleDecl;Ljava/lang/String;Lorg/w3c/dom/Element;IJ)Lcom/sun/org/apache/xerces/internal/impl/xs/XSParticleDecl;	1,
javafx/animation/FillTransitionBuilder	toValue	(Ljavafx/scene/paint/Color;)Ljavafx/animation/FillTransitionBuilder;	0,
com/sun/deploy/xml/CustomParser$BadTokenException	getSource	()Ljava/lang/String;	0,
java/time/chrono/AbstractChronology	of0	(Ljava/lang/String;)Ljava/time/chrono/Chronology;	0,
org/apache/http/nio/protocol/HttpAsyncService$PipelineEntry	getException	()Ljava/lang/Exception;	0,
org/apache/log4j/lf5/viewer/categoryexplorer/CategoryPath	categoryElementAt	(I)Lorg/apache/log4j/lf5/viewer/categoryexplorer/CategoryElement;	0,
java/time/ZoneOffset	of	(Ljava/lang/String;)Ljava/time/ZoneOffset;	0,
sun/font/SunFontManager	registerFontFile	(Ljava/lang/String;[Ljava/lang/String;IZI)Lsun/font/PhysicalFont;	0,1,
jdk/nashorn/internal/objects/NativeInt8Array$Int8ArrayData	set	(IIZ)Ljdk/nashorn/internal/runtime/arrays/ArrayData;	0,
com/sun/xml/internal/bind/v2/runtime/XMLSerializer	getXMIMEContentType	()Ljava/lang/String;	0,
org/apache/log4j/rewrite/MapRewritePolicy	rewrite	(Lorg/apache/log4j/spi/LoggingEvent;)Lorg/apache/log4j/spi/LoggingEvent;	1,
javafx/scene/control/TooltipBuilder	graphicTextGap	(D)Ljavafx/scene/control/TooltipBuilder;	0,
sun/misc/URLClassPath$FileLoader$1	getURL	()Ljava/net/URL;	0,
org/apache/http/impl/nio/bootstrap/ServerBootstrap	setLocalAddress	(Ljava/net/InetAddress;)Lorg/apache/http/impl/nio/bootstrap/ServerBootstrap;	0,
jdk/nashorn/internal/runtime/arrays/ArrayFilter	set	(IDZ)Ljdk/nashorn/internal/runtime/arrays/ArrayData;	0,
oracle/jrockit/jfr/events/JavaEventDescriptor	getEventClass	()Ljava/lang/Class;	0,
javax/swing/plaf/basic/BasicSplitPaneUI	access$400	(Ljavax/swing/plaf/basic/BasicSplitPaneUI;)Ljava/awt/Color;	0,
com/sun/xml/internal/ws/message/jaxb/JAXBMessage	getPayloadNamespaceURI	()Ljava/lang/String;	0,
com/sun/tools/javah/Gen	guardBegin	(Ljava/lang/String;)Ljava/lang/String;	0,1,
java/awt/RenderingHints	toString	()Ljava/lang/String;	0,
sun/nio/ch/PipeImpl	access$402	(Lsun/nio/ch/PipeImpl;Ljava/nio/channels/Pipe$SinkChannel;)Ljava/nio/channels/Pipe$SinkChannel;	1,
com/google/common/base/Joiner$MapJoiner	appendTo	(Ljava/lang/Appendable;Ljava/lang/Iterable;)Ljava/lang/Appendable;	1,
com/sun/source/util/SimpleDocTreeVisitor	visitDocComment	(Lcom/sun/source/doctree/DocCommentTree;Ljava/lang/Object;)Ljava/lang/Object;	0,
com/sun/xml/internal/ws/message/stream/StreamMessage	getHeaders	()Lcom/sun/xml/internal/ws/api/message/MessageHeaders;	0,
com/sun/org/apache/bcel/internal/util/ClassLoader	loadClass	(Ljava/lang/String;Z)Ljava/lang/Class;	0,1,
com/sun/java/swing/plaf/motif/MotifComboBoxUI	motifGetEditor	()Ljava/awt/Component;	0,
com/sun/rowset/JoinRowSetImpl	getUnicodeStream	(I)Ljava/io/InputStream;	0,
com/sun/codemodel/internal/fmt/SecureLoader$2	run	()Ljava/lang/Object;	0,
com/sun/xml/internal/ws/util/QNameMap	putAll	(Lcom/sun/xml/internal/ws/util/QNameMap;)Lcom/sun/xml/internal/ws/util/QNameMap;	0,
jdk/internal/org/objectweb/asm/commons/SimpleRemapper	mapMethodName	(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;	2,
com/sun/tools/javadoc/TagImpl	toString	()Ljava/lang/String;	0,
jdk/nashorn/internal/objects/Global	G$parseFloat	()Ljava/lang/Object;	0,
javax/swing/event/TreeModelEvent	getTreePath	()Ljavax/swing/tree/TreePath;	0,
java/beans/EventHandler	getAction	()Ljava/lang/String;	0,
com/sun/xml/internal/ws/model/wsdl/AbstractExtensibleImpl$UnknownWSDLExtension	getName	()Ljavax/xml/namespace/QName;	0,
sun/management/MappedMXBeanType$BasicMXBeanType	toJavaTypeData	(Ljava/lang/Object;)Ljava/lang/Object;	1,
org/apache/http/conn/routing/HttpRoute	normalize	(Lorg/apache/http/HttpHost;)Lorg/apache/http/HttpHost;	0,
com/google/common/collect/ImmutableMultiset$Builder	addAll	(Ljava/util/Iterator;)Lcom/google/common/collect/ImmutableCollection$Builder;	0,
org/jsoup/helper/HttpConnection$Response	contentType	()Ljava/lang/String;	0,
sun/net/www/MimeTable	remove	(Ljava/lang/String;)Lsun/net/www/MimeEntry;	0,1,
javafx/scene/shape/CubicCurveBuilder	controlY1	(D)Ljavafx/scene/shape/CubicCurveBuilder;	0,
com/sun/jmx/mbeanserver/DefaultMXBeanMappingFactory$MXBeanRefMapping	toNonNullOpenValue	(Ljava/lang/Object;)Ljava/lang/Object;	1,
com/sun/xml/internal/bind/v2/model/nav/ReflectionNavigator	fix	(Ljava/lang/reflect/Type;)Ljava/lang/reflect/Type;	1,
javafx/scene/shape/CubicCurveBuilder	controlY2	(D)Ljavafx/scene/shape/CubicCurveBuilder;	0,
com/sun/tools/internal/ws/processor/model/Fault	getAllFaultsSet	()Ljava/util/Set;	0,
javafx/scene/input/MouseEvent	getButton	()Ljavafx/scene/input/MouseButton;	0,
java/util/Collections$SynchronizedSortedMap	firstKey	()Ljava/lang/Object;	0,
java/nio/DirectIntBufferU	attachment	()Ljava/lang/Object;	0,
com/sun/corba/se/impl/orbutil/RepIdDelegator	createForJavaType	(Ljava/io/Serializable;)Ljava/lang/String;	1,
com/sun/org/apache/xerces/internal/impl/PropertyManager	toString	()Ljava/lang/String;	0,
javafx/scene/effect/ColorInputBuilder	height	(D)Ljavafx/scene/effect/ColorInputBuilder;	0,
com/sun/tools/javac/code/Attribute$Constant	getValue	()Ljava/lang/Object;	0,
sun/plugin/net/protocol/jar/CachedJarURLConnection	getContentType	()Ljava/lang/String;	0,
com/google/common/collect/TreeRangeSet$SubRangeSetRangesByLowerBound	headMap	(Ljava/lang/Object;Z)Ljava/util/NavigableMap;	0,1,
com/sun/org/apache/xml/internal/resolver/CatalogException	getException	()Ljava/lang/Exception;	0,
com/google/common/collect/ForwardingBlockingDeque	take	()Ljava/lang/Object;	0,
com/sun/xml/internal/xsom/impl/ModelGroupImpl	getTerm	()Lcom/sun/xml/internal/xsom/XSTerm;	0,
com/sun/tools/javac/util/Bits	andSet	(Lcom/sun/tools/javac/util/Bits;)Lcom/sun/tools/javac/util/Bits;	0,
com/sun/javafx/scene/control/skin/MenuBarSkin$MenuBarButton	queryAccessibleAttribute	(Ljavafx/scene/AccessibleAttribute;[Ljava/lang/Object;)Ljava/lang/Object;	0,
com/sun/tools/javac/comp/Check	checkClassType	(Lcom/sun/tools/javac/util/JCDiagnostic$DiagnosticPosition;Lcom/sun/tools/javac/code/Type;Z)Lcom/sun/tools/javac/code/Type;	2,
org/apache/http/impl/auth/NTLMEngineImpl	stripDotSuffix	(Ljava/lang/String;)Ljava/lang/String;	0,
com/sun/xml/internal/rngom/parse/compact/CompactSyntax	Keyword	()Lcom/sun/xml/internal/rngom/parse/compact/Token;	0,
com/sun/jmx/mbeanserver/StandardMBeanSupport	getMBeanInfo	()Ljavax/management/MBeanInfo;	0,
jdk/nashorn/internal/objects/NativeString$Prototype	G$toLowerCase	()Ljava/lang/Object;	0,
com/google/common/util/concurrent/ForwardingBlockingQueue	delegate	()Ljava/util/Collection;	0,
com/sun/java/util/jar/pack/ConstantPool$Index	dumpString	()Ljava/lang/String;	0,
sun/rmi/transport/tcp/TCPTransport	access$700	(Lsun/rmi/transport/tcp/TCPTransport;)Ljava/util/Map;	0,
sun/rmi/rmic/iiop/Type	getName	()Ljava/lang/String;	0,
jdk/internal/org/xml/sax/SAXException	getException	()Ljava/lang/Exception;	0,
javax/xml/bind/JAXBIntrospector	getValue	(Ljava/lang/Object;)Ljava/lang/Object;	0,
com/sun/xml/internal/org/jvnet/mimepull/TempFiles	safeGetClass	(Ljava/lang/String;)Ljava/lang/Class;	0,
org/apache/log4j/net/SMTPAppender	getBcc	()Ljava/lang/String;	0,
com/sun/javaws/ui/CacheViewer	access$1500	(Lcom/sun/javaws/ui/CacheViewer;)Ljavax/swing/JButton;	0,
com/google/common/collect/TreeRangeSet$RangesByUpperBound	subMap	(Lcom/google/common/collect/Range;)Ljava/util/NavigableMap;	0,1,
com/sun/xml/internal/ws/client/WSServiceDelegate	getExecutor	()Ljava/util/concurrent/Executor;	0,
javax/swing/JScrollPane	getVerticalScrollBar	()Ljavax/swing/JScrollBar;	0,
sun/security/timestamp/TimestampToken	getNonce	()Ljava/math/BigInteger;	0,
sun/util/PreHashedMap	keySet	()Ljava/util/Set;	0,
javax/xml/transform/dom/DOMResult	getNextSibling	()Lorg/w3c/dom/Node;	0,
jdk/nashorn/internal/codegen/MethodEmitter	xor	()Ljdk/nashorn/internal/codegen/MethodEmitter;	0,
com/sun/prism/j2d/print/J2DPrinter	supportedPaperSources	()Ljava/util/Set;	0,
com/sun/xml/internal/ws/client/HandlerConfiguration	getHandlerChain	()Ljava/util/List;	0,
jdk/nashorn/internal/objects/NativeNumber$Prototype	G$toString	()Ljava/lang/Object;	0,
sun/print/PSPrinterJob	escapeParens	(Ljava/lang/String;)Ljava/lang/String;	0,
com/google/common/util/concurrent/ForwardingBlockingDeque	takeLast	()Ljava/lang/Object;	0,
sun/plugin2/message/TextEventMessage	getText	()Ljava/lang/String;	0,
javafx/scene/media/MediaBuilder	tracks	(Ljava/util/Collection;)Ljavafx/scene/media/MediaBuilder;	0,
com/sun/deploy/security/ruleset/RuleAction	getBlockedMessage	()Ljava/lang/String;	0,
